data,y_pred,y_test
"posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=and+1=1&pwd=5ra0sf873ismo&remember=on&b1=entrar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=flint&password=herbecer&nombre=nabil&apellidos=salleras+lima&email=volmut8@santcugatpisos.ca&dni=51483838v&direccion=calle+isla+columbretes+111+&ciudad=soto+de+cerrato&cp=47120&provincia=?&ntc=2744245058125133&b1=registrar posthttp://localhost:8080/tienda1/publico/pagar.jsp?modoa=insertar&precio=3574&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=mcnair&pwd=81cob6r&remember=on/&b1=entrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=';waitfor+delay+'0:0:15';-- gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=kalwarow3&password=gram�nea&nombre=atico&apellidos=planells+teixid�&email=csikos@newcosl.gr&dni=52594102w&direccion=calle+arcediano+lopez+cabezas,+184,+3?e&ciudad=b�rchules&cp=37405&provincia=valladolid&ntc=?&b1=registrar posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4179&b1a=confirmar posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=salomo&pwd=cap2taz3&remember=off&b1=+",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=90&b1a=pasar+por+caja posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=100/&cantidad=34&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/miembros/editar.jsp.inc posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=price&password=enlucimiento&nombre=roldan&apellidos=kisines+selvas&email=sverdlin@cortinasartesol.gl&dni=57845890q&direccion=muelle+ca�onero+dato,+s/n+6-g&ciudad=luisiana,+la';+drop+table+usuarios;+select+*+from+datos+where+nombre+like+'%&cp=10811&provincia=palencia&ntc=1813562312950494&b1=registrar gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=yukihiko&password=10nfig318c559&nombre=malias&apellidos=monestel+robaldino&email=nagy@973.lv&dni=61037738q&direccion=c/+begonia+49+12f&ciudad=borges+del+camp,+les&cp=37621&provincia=guadalajara&ntc=1924133576102581&b1=registrar""><!--#exec+cmd=""dir+""-->< gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5716any%3f%0d%0aset-cookie%3a+tamper%3d1041264011025374727&b1=confirmar gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2542&b1=confirmar/ gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5035&b1=any%3f%0aset-cookie%3a+tamper%3d5765205567234876235 posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&logina=genevra&password=s_otil&nombre=alan&apellidos=casadej�s+mico&email=whitley@getgold.ye&dni=72981252k&direccion=doutor+castro,+63,+&ciudad=antzuola&cp=17256&provincia=cantabria&ntc=4927430692083942&b1=registrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=');waitfor+delay+'0:0:15';--",anomalous,anomalous
"gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=464&b1=pasar+por+caja/ gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=hobin&password=desacordante&nombrea=abinahil&apellidos=gorostiza+jorge&email=bradford.bontempo@informex.tr&dni=80243620r&direccion=pl.+salesas+18+&ciudad=gombr�n&cp=44652&provincia=valladolid&ntc=7032918992932037&b1=registrar posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?ida=1 gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=yenmeng&pwd=ansi/me,smo&remember=on&b1=entrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito gethttp://localhost:8080/.old posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2a=vaciar+carrito gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=','0','0','0','0');waitfor+delay+'0:0:15';-- gethttp://localhost:8080/tienda1/miembros.bak gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=queso+manchego&precio=100/&cantidad=61&b1=a�adir+al+carrito",anomalous,anomalous
"posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg='+delete+from+users gethttp://localhost:8080/webapp/examples/showcfg gethttp://localhost:8080.old gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=queso+manchego&precio=100&cantidad=29&b1=a�adir+al+carrito%2b posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=%20&nombre=queso+manchego&precio=39&cantidad=24&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=yueping1&password=f9e2dora&nombre=harissa&apellidos=aregall+picabea&email=goorwitz-sejbalova@hostingprofessional.com.jobs&dni=66204492g&direccion=""+and+""1""=""1&ciudad=font+d'en+carr�s,+la&cp=29551&provincia=huelva&ntc=3999806738331009&b1=registrar posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=';+drop+table+usuarios;+select+*+from+datos+where+nombre+like+'%&password=segundar&nombre=armelio&apellidos=gochez&email=shankley@discon.sz&dni=25054750e&direccion=c/+fuente+del+rey,+s/n,+&ciudad=gavilanes&cp=36110&provincia=salamanca&ntc=2607422784974121&b1=registrar posthttp://localhost:8080/tienda1/publico/registro.jsp?modoa=registro&login=cash3&password=desfacci�n&nombre=eraldo&apellidos=varela+pulido&email=salminen_chew@suardistec.tw&dni=16864786j&direccion=c/+chalaneros,+188,+12-e&ciudad=junta+de+villalba+de+losa&cp=08787&provincia=guadalajara&ntc=4545565224454291&b1=registrar posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=""+and+""1""=""1 posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ricketts5&pwd=huidera&remember=off&b1=entrar'injected_param",anomalous,anomalous
"gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7549&b1=pasar+por+caja gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/publico/carrito.jsp posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=jauyau&pwd=l1brad80o&remember=off&b1=entrar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=skedelsk&pwd=8id4o5�2ti97&remember=on&b1=entrar gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=denver&password=pr86o8ci8nad0&nombre=aleandra&apellidos=mulet+lichtle&email=schweiger_blanc@restaurantepicopico.rw&dni=15680534p&direccion=calle+santa+teresa,+87+5?b&ciudad=medina+del+campo&cp=49126&provincia=�vila&ntc=0233016491701103&b1=registrar gethttp://localhost:8080/tienda1/miembros/fotos.jsp",normal,normal
"gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=vino+rioja&precio=100&cantidad=26&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=daigneau&password=disent�rica&nombre=biridiana&apellidos=mosegui+bofill&email=banerjee6@getgold.ec&dni=39643208v&direccion=las+delicias+20,+&ciudad=chelva&cp=26033&provincia=albacete&ntc=7328487028477880&b1=registrar posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2300&b1=pasar+por+caja gethttp://localhost:8080/tienda1/miembros/index.jsp gethttp://localhost:8080/tienda1/miembros/fotos.jsp",normal,normal
"gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5335&b1=confirmar gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/publico/miembros.jsp posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=systems&password=b6ar1261&nombre=estasio&apellidos=maldonado+cubillos&email=mango_rizzo1@premiostv.ky&dni=16966742x&direccion=barranc+de+la+torrentera,+56,+13?c&ciudad=biota&cp=16140&provincia=lugo&ntc=5609281193930681&b1=registrar gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/miembros/index.jsp gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=kennie&password=zang�n&nombre=ervino&apellidos=de+jaime&email=vidom.kapatos@discotecateatre.om&dni=03043033h&direccion=calle+escalona+s/n+&ciudad=beniarj�&cp=31219&provincia=burgos&ntc=3906482283290567&b1=registrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito",normal,normal
"gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=shubaly&password=tacita&nombre=xaviera&apellidos=benejam+anglaril&email=rufino@citycvs.as&dni=83585437x&direccion=passeig+de+monjo+102,+11?a&ciudad=villanueva+de+algaidas&cp=24768&provincia=tarragona&ntc=3363230401310436&b1=registrar gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1490&b1=confirmar gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=simeon&password=cholgua&nombre=devota&apellidos=quind�s+parini&email=dorsay@ustream.cc&dni=42892408f&direccion=felipe+olvera+s/n+4?g&ciudad=caminomorisco&cp=47319&provincia=�vila&ntc=1611608298925836&b1=registrar posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=100&cantidad=70&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/carrito.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=naguib&pwd=0o380ado6&remember=off&b1=entrar gethttp://localhost:8080/tienda1/miembros/salir.jsp",normal,normal
gethttp://localhost:8080/tienda1/imagenes/3.gif posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1499&b1=confirmar gethttp://localhost:8080/tienda1/miembros/salir.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg gethttp://localhost:8080/tienda1/global/menum.jsp gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/miembros/fotos.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=maddalen&password=atab?a6ad7&nombre=am�n&apellidos=pericas+espaulella&email=stimson_holbrook@cementosanfranq.ly&dni=60928646j&direccion=c/+sarasate+143+&ciudad=montu�ri&cp=49156&provincia=salamanca&ntc=6395384194321483&b1=registrar gethttp://localhost:8080/tienda1/imagenes/2.gif,normal,normal
"gethttp://localhost:8080/tienda1/imagenes/logo.gif gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=39&cantidad=37&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=maritza5&password=ar4�f30a&nombre=esteban&apellidos=lasheras+canizales&email=matlin@carrillo-de-albornoz.be&dni=18898337l&direccion=c/+marin+garcia,+96+&ciudad=espinosa+de+cerrato&cp=46220&provincia=barcelona&ntc=8616893539725531&b1=registrar gethttp://localhost:8080/tienda1/publico/productos.jsp gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=39&cantidad=12&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/imagenes/3.gif posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=85&cantidad=61&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito",normal,normal
"posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=stoevsky&pwd=poem�tico&remember=on&b1=entrar gethttp://localhost:8080/tienda1/miembros/fotos.jsp posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=carlie&password=desplume&nombre=robina&apellidos=cabana+demuner&email=venezianti@enigmatico.mu&dni=35715294c&direccion=calle+virgen+de+la+estrella,+196+&ciudad=plasencia+de+jal�n&cp=37650&provincia=lugo&ntc=1059050002779044&b1=registrar gethttp://localhost:8080/tienda1/imagenes/3.gif posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=tobias5&pwd=desca.der9r&remember=off&b1=entrar gethttp://localhost:8080/tienda1/imagenes/2.gif gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito",normal,normal
"gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=tamura&password=vadosa&nombre=mabby&apellidos=sellees&email=colligan@nexuspark.dz&dni=64446970g&direccion=c/+capella,+141,+4?g&ciudad=villanueva+de+carazo&cp=24836&provincia=cuenca&ntc=5098258460749726&b1=registrar gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=blondell3&password=apotrerar&nombre=mar�a+candela&apellidos=moch�n+quer&email=peller@arvigar.gs&dni=30503437d&direccion=carrer+asturies,+49+&ciudad=santa+fe+de+mond�jar&cp=49135&provincia=santa+cruz+de+tenerife&ntc=8582534834926521&b1=registrar gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=marieann&password=!and5ajoso&nombre=lidia&apellidos=gasull+vadell&email=awad@colorprint.nc&dni=28108650m&direccion=c/+pozo+seco+37,+6-d&ciudad=villafranca+del+bierzo&cp=05290&provincia=ciudad+real&ntc=7583890379589954&b1=registrar gethttp://localhost:8080/tienda1/miembros/fotos.jsp",normal,normal
gethttp://localhost:8080/tienda1/imagenes/1.gif posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=soules&pwd=datario&remember=on&b1=entrar gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=goertzen&pwd=4urr3at9&remember=on&b1=entrar gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=gaftea&password=5a4a84e8a&nombre=luciano&apellidos=sarri�+orbe&email=hartmann@softstylestudio.sa&dni=72932222g&direccion=c/+santo+domingo+13+10?b&ciudad=camponaraya&cp=25576&provincia=lleida&ntc=9047664799943774&b1=registrar gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=85&cantidad=42&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,normal,normal
"gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/index.jsp gethttp://localhost:8080/tienda1/publico/carrito.jsp posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg gethttp://localhost:8080/tienda1/global/titulo.jsp gethttp://localhost:8080/tienda1/global/creditos.jsp gethttp://localhost:8080/tienda1/publico/miembros.jsp posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=d.onofri&password=vento8eda4&nombre=menelao&apellidos=amengual+casanova&email=tempest@quadernideilgarda.gg&dni=58743816e&direccion=calle+colada+de+pozuelo,+43,+&ciudad=puntagorda&cp=12450&provincia=m�laga&ntc=4945470408027302&b1=registrar",normal,normal
"gethttp://localhost:8080/tienda1/miembros/index.jsp gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/miembros/index.jsp posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=lozier&password=alguese&nombre=elivio&apellidos=j�ndula+couttolenc&email=starr-fjelmose@cdgranadabaila.travel&dni=30482828p&direccion=c/+ulises+17,+&ciudad=nava+de+b�jar&cp=47815&provincia=salamanca&ntc=4844031303966042&b1=registrar gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=syamala&password=reco.cida&nombre=pamina&apellidos=bernaus&email=macko@barebackespa�a.mq&dni=22521771x&direccion=pla�a+tarent,+117,+2-h&ciudad=roperuelos+del+p�ramo&cp=26526&provincia=m�laga&ntc=2797487498491487&b1=registrar gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=port&pwd=gachup�n&remember=off&b1=entrar gethttp://localhost:8080/tienda1/imagenes/logo.gif posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=ferris&password=tolondro&nombre=paz&apellidos=pujolr�s+tremosa&email=kamekona@gopersonaltrainers.fj&dni=50604841b&direccion=camino+elorrieta,+193,+2a&ciudad=orea&cp=22500&provincia=m�laga&ntc=4717738233798026&b1=registrar gethttp://localhost:8080/tienda1/global/menum.jsp",normal,normal
"gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=jam�n+ib�rico&precio=39&cantidad=10&b1=a�adir+al+carrito posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=zlotnick&password=agobiar&nombre=isabel&apellidos=yescas+feal&email=broughton0@naturalchild.lc&dni=33437614f&direccion=c/+academia,+59,+3?g&ciudad=benidoleig&cp=21890&provincia=navarra&ntc=8971303615649056&b1=registrar gethttp://localhost:8080/tienda1/miembros/fotos.jsp gethttp://localhost:8080/tienda1/global/creditos.jsp posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/imagenes/1.gif",normal,normal
"gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=hungkang&password=desligar&nombre=ceferina&apellidos=guasch+xifr�&email=jo-allen@engibraltar.zr&dni=38626822r&direccion=c/+la+hortensia,+s/n+&ciudad=campos+del+para�so&cp=02124&provincia=valladolid&ntc=5728310223960582&b1=registrar gethttp://localhost:8080/tienda1/global/estilos.css gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precio=39&cantidad=19&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg",normal,normal
"gethttp://localhost:8080/tienda1/imagenes/1.gif gethttp://localhost:8080/tienda1/miembros/fotos.jsp posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precio=39&cantidad=43&b1=a�adir+al+carrito gethttp://localhost:8080/tienda1/publico/carrito.jsp posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=kaoud&password=encalador&nombre=menelao&apellidos=echeverr�a+lamiquiz&email=franchetti.martinsan@elsentidodelavida.qa&dni=55609751y&direccion=masia+ca+l'angel+39,+&ciudad=cebrones+del+r�o&cp=10332&provincia=la+rioja&ntc=1755430975595986&b1=registrar gethttp://localhost:8080/tienda1/publico/miembros.jsp gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6258&b1=pasar+por+caja",normal,normal
